LIED_ID,POSITION,DATUM_VON,DATUM_BIS
1106535,49,2013-03-01,2013-03-07
1090002,7,2013-03-15,2013-03-21
1060330,39,2013-03-29,2013-04-04
43150,26,1998-05-18,1998-05-24
3676,19,1998-06-01,1998-06-07
3667,29,1998-06-01,1998-06-07
18795,49,1998-06-22,1998-06-28
8352,50,1998-06-22,1998-06-28
3657,2,1998-06-29,1998-07-05
7267,28,1998-06-29,1998-07-05
3734,5,1998-07-13,1998-07-19
1442782,32,1998-07-13,1998-07-19
3698,46,1998-07-13,1998-07-19
3641,12,1998-07-20,1998-07-26
4538,12,2001-01-22,2001-01-28
4567,7,2001-02-19,2001-02-25
4530,21,2001-02-19,2001-02-25
6672,21,2001-02-26,2001-03-04
8837,33,2001-04-02,2001-04-08
4608,13,2001-04-09,2001-04-15
8837,45,2001-04-09,2001-04-15
4642,14,2001-05-07,2001-05-13
4754,31,2001-05-28,2001-06-03
4642,33,2001-05-28,2001-06-03
4642,47,2001-06-04,2001-06-10
42534,47,2001-06-25,2001-07-01
4754,39,2001-07-16,2001-07-22
4810,5,2001-07-30,2001-08-05
4782,33,2001-08-06,2001-08-12
108854,49,2001-08-06,2001-08-12
472164,50,2008-08-01,2008-08-07
472805,18,2008-08-15,2008-08-21
491903,16,2008-08-29,2008-09-04
335448,15,2008-09-05,2008-09-11
502674,26,2008-09-19,2008-09-25
505190,38,2008-09-26,2008-10-02
474593,43,2008-09-26,2008-10-02
491903,47,2008-09-26,2008-10-02
491780,8,2008-10-10,2008-10-16
520167,35,2008-10-10,2008-10-16
756720,33,2011-03-25,2011-03-31
813911,17,2011-05-06,2011-05-12
813591,31,2011-06-03,2011-06-09
835544,17,2011-06-17,2011-06-23
813911,44,2011-07-01,2011-07-07
835544,3,2011-08-19,2011-08-25
569935,38,2009-05-01,2009-05-07
562624,18,2009-05-08,2009-05-14
548881,47,2009-05-15,2009-05-21
596878,6,2009-08-07,2009-08-13
596878,10,2009-08-14,2009-08-20
910293,48,2012-01-06,2012-01-12
835543,49,2012-01-06,2012-01-12
835544,25,2012-01-13,2012-01-19
852615,40,2012-02-03,2012-02-09
902593,32,2012-02-24,2012-03-01
978178,28,2012-03-16,2012-03-22
983391,9,2012-03-30,2012-04-05
959425,21,2012-03-30,2012-04-05
902593,42,2012-03-30,2012-04-05
902593,49,2012-04-06,2012-04-12
977738,3,2012-05-11,2012-05-17
932555,20,2012-05-11,2012-05-17
1115472,36,2013-04-19,2013-04-25
1113471,37,2013-04-26,2013-05-02
1043927,43,2013-04-26,2013-05-02
1109384,50,2013-04-26,2013-05-02
1138032,29,2013-05-03,2013-05-09
1129706,11,2013-05-24,2013-05-30
1137766,4,2013-06-07,2013-06-13
1090002,35,2013-06-07,2013-06-13
1125750,9,2013-07-05,2013-07-11
1129861,31,2013-07-05,2013-07-11
1843,33,1988-12-26,1989-01-08
5606,1,2003-06-23,2003-06-29
5621,1,2003-06-30,2003-07-06
8549,45,2003-07-21,2003-07-27
8769,45,2003-08-04,2003-08-10
5737,8,2003-08-18,2003-08-24
5621,7,2003-09-01,2003-09-07
5727,45,2003-09-01,2003-09-07
5737,3,2003-09-22,2003-09-28
91984,48,2003-10-13,2003-10-19
5821,5,2003-10-20,2003-10-26
5854,32,2003-11-10,2003-11-16
9976,25,2003-11-17,2003-11-23
14173,41,2003-11-17,2003-11-23
5737,29,2003-11-24,2003-11-30
5621,45,2003-11-24,2003-11-30
9976,25,2003-12-01,2003-12-07
5906,40,2003-12-15,2003-12-21
14173,50,2004-01-05,2004-01-11
105879,33,1982-05-24,1982-05-30
849,8,1982-05-31,1982-06-06
15464,19,1982-06-07,1982-06-13
27014,36,1982-06-07,1982-06-13
10698,41,1982-06-21,1982-06-27
837,38,1982-06-28,1982-07-04
15339,26,1982-07-05,1982-07-11
7319,4,1982-07-19,1982-07-25
842,5,1982-07-19,1982-07-25
66928,32,1982-07-19,1982-07-25
849,10,1982-07-26,1982-08-01
15464,18,1982-08-02,1982-08-08
25014,49,1982-08-02,1982-08-08
848,23,1982-08-16,1982-08-22
7337,12,1982-08-23,1982-08-29
9243,22,1982-08-23,1982-08-29
853,14,1982-08-30,1982-09-05
7339,37,1982-09-06,1982-09-12
9243,13,1982-09-13,1982-09-19
711542,38,2010-06-18,2010-06-24
679072,35,2010-06-25,2010-07-01
717573,25,2010-07-16,2010-07-22
615798,30,2010-07-23,2010-07-29
499630,36,2010-07-23,2010-07-29
717573,23,2010-07-30,2010-08-05
499630,41,2010-07-30,2010-08-05
721230,43,2010-08-06,2010-08-12
660660,50,2010-08-13,2010-08-19
726277,36,2010-09-03,2010-09-09
676869,13,2010-10-08,2010-10-14
745178,8,2010-10-22,2010-10-28
638438,23,2010-10-22,2010-10-28
752440,31,2010-10-22,2010-10-28
712355,32,2010-10-29,2010-11-04
676869,20,2010-11-05,2010-11-11
745178,18,2010-11-19,2010-11-25
841328,48,2011-08-26,2011-09-01
877618,13,2011-09-23,2011-09-29
835543,42,2011-09-23,2011-09-29
890846,21,2011-10-07,2011-10-13
813591,36,2011-10-07,2011-10-13
885167,13,2011-10-14,2011-10-20
759131,43,2011-11-11,2011-11-17
835544,30,2011-11-18,2011-11-24
852615,27,2011-11-25,2011-12-01
908355,47,2011-11-25,2011-12-01
910293,35,2011-12-02,2011-12-08
885167,50,2011-12-16,2011-12-22
759131,46,2011-12-30,2012-01-05
57842,22,2001-11-05,2001-11-11
12664,8,2001-11-12,2001-11-18
4855,30,2001-11-12,2001-11-18
57842,29,2001-11-19,2001-11-25
4869,26,2001-11-26,2001-12-02
7397,18,2001-12-03,2001-12-09
4869,43,2001-12-10,2001-12-16
12664,35,2001-12-17,2001-12-23
105108,19,2001-12-24,2002-01-06
7397,28,2002-02-04,2002-02-10
5055,33,2002-02-11,2002-02-17
160639,34,2002-02-11,2002-02-17
160639,45,2002-02-18,2002-02-24
5066,7,2002-03-25,2002-03-31
5064,3,2002-04-01,2002-04-07
1043443,33,2012-07-13,2012-07-19
996662,24,2012-07-20,2012-07-26
977738,15,2012-08-24,2012-08-30
932555,33,2012-09-07,2012-09-13
907316,20,2012-09-14,2012-09-20
1016367,50,2012-09-14,2012-09-20
977738,26,2012-09-28,2012-10-04
5199,21,2002-08-26,2002-09-01
5264,7,2002-09-09,2002-09-15
5257,19,2002-09-09,2002-09-15
5327,39,2002-09-30,2002-10-06
5317,14,2002-11-11,2002-11-17
13517,34,2002-11-18,2002-11-24
5267,32,2002-12-02,2002-12-08
21029,21,2002-12-09,2002-12-15
44831,38,2002-12-23,2003-01-05
5394,23,2003-01-13,2003-01-19
5267,48,2003-01-13,2003-01-19
5410,3,2003-01-27,2003-02-02
83792,31,2003-01-27,2003-02-02
5950,10,2004-03-01,2004-03-07
24287,30,2004-03-15,2004-03-21
5915,37,2004-03-15,2004-03-21
6039,32,2004-03-22,2004-03-28
1425391,43,2015-12-25,2015-12-31
1500562,7,2016-01-01,2016-01-07
1455130,11,2016-01-01,2016-01-07
1298980,47,2016-01-01,2016-01-07
1471916,22,2016-01-15,2016-01-21
1459231,20,2016-02-05,2016-02-11
1455130,24,2016-02-05,2016-02-11
1520656,34,2016-02-12,2016-02-18
1488900,46,2016-02-19,2016-02-25
1422229,33,2016-03-04,2016-03-10
1455130,35,2016-03-11,2016-03-17
1522114,46,2016-04-08,2016-04-14
1459231,3,2016-04-22,2016-04-28
1420414,30,2016-04-22,2016-04-28
1420414,38,2016-05-20,2016-05-26
1524721,29,2016-05-27,2016-06-02
1535722,12,2016-06-03,2016-06-09
1555425,46,2016-06-10,2016-06-16
1265906,15,2014-04-11,2014-04-17
1243663,36,2014-05-09,2014-05-15
610914,19,2014-05-23,2014-05-29
1287454,19,2014-05-30,2014-06-05
1290721,45,2014-06-13,2014-06-19
1287454,31,2014-06-20,2014-06-26
84022,39,1979-03-05,1979-03-11
32836,40,1979-03-05,1979-03-11
99695,41,1979-03-05,1979-03-11
9528,42,1979-03-05,1979-03-11
17492,45,1979-03-05,1979-03-11
140347,49,1979-03-05,1979-03-11
550,11,1979-03-12,1979-03-18
17491,15,1979-03-12,1979-03-18
503,18,1979-03-12,1979-03-18
17494,23,1979-03-12,1979-03-18
15104,37,1979-03-12,1979-03-18
32836,41,1979-03-12,1979-03-18
140347,45,1979-03-12,1979-03-18
60305,46,1979-03-12,1979-03-18
503,13,1979-03-19,1979-03-25
17491,16,1979-03-19,1979-03-25
550,20,1979-03-19,1979-03-25
580,22,1979-03-19,1979-03-25
17494,25,1979-03-19,1979-03-25
9528,45,1979-03-19,1979-03-25
99695,47,1979-03-19,1979-03-25
32836,48,1979-03-19,1979-03-25
15104,49,1979-03-19,1979-03-25
23015,50,1979-03-19,1979-03-25
503,15,1979-03-26,1979-04-01
17494,16,1979-03-26,1979-04-01
580,19,1979-03-26,1979-04-01
17491,24,1979-03-26,1979-04-01
550,25,1979-03-26,1979-04-01
99695,31,1979-03-26,1979-04-01
15104,38,1979-03-26,1979-04-01
140347,47,1979-03-26,1979-04-01
92118,48,1979-03-26,1979-04-01
60305,50,1979-03-26,1979-04-01
580,12,1979-04-02,1979-04-08
503,14,1979-04-02,1979-04-08
17494,17,1979-04-02,1979-04-08
17860,37,2002-04-01,2002-04-07
5169,28,2002-05-13,2002-05-19
89537,36,2002-05-13,2002-05-19
19941,28,2002-06-17,2002-06-23
5199,8,2002-06-24,2002-06-30
5199,5,2002-07-08,2002-07-14
30654,32,2002-07-15,2002-07-21
1193635,45,2014-07-04,2014-07-10
1276459,4,2014-08-01,2014-08-07
1212134,23,2014-08-08,2014-08-14
1193638,37,2014-09-12,2014-09-18
1328340,44,2014-09-19,2014-09-25
1274171,45,2014-10-17,2014-10-23
5410,23,2003-02-24,2003-03-02
5458,14,2003-03-10,2003-03-16
83792,24,2003-03-10,2003-03-16
12667,43,2003-04-14,2003-04-20
8549,9,2003-04-21,2003-04-27
8549,12,2003-05-05,2003-05-11
1282018,45,2015-03-13,2015-03-19
1286049,23,2015-04-10,2015-04-16
1288533,18,2015-04-17,2015-04-23
1367509,22,2015-04-17,2015-04-23
1378916,10,2015-05-01,2015-05-04
1378916,11,2015-05-08,2015-05-14
1217926,23,2015-05-22,2015-05-28
1288533,36,2015-05-29,2015-06-04
1410749,3,2015-06-05,2015-06-11
1398781,26,2015-06-05,2015-06-11
1398781,28,2015-06-12,2015-06-18
1438496,50,2015-06-19,2015-06-25
1439932,31,2015-07-03,2015-07-09
1448674,33,2015-07-03,2015-07-09
1438491,30,2015-07-10,2015-07-16
1436995,40,2015-07-10,2015-07-16
1438491,44,2015-07-17,2015-07-23
1398781,14,2015-07-31,2015-08-06
1524721,19,2016-07-22,2016-07-28
1558014,22,2016-07-22,2016-07-28
1580059,23,2016-08-19,2016-08-25
1555425,38,2016-08-26,2016-09-01
1580059,50,2016-08-26,2016-09-01
1565584,21,2016-09-16,2016-09-22
14165,48,1985-01-21,1985-01-27
14165,36,1985-01-28,1985-02-03
1191,50,1985-02-11,1985-02-17
1219,18,1985-03-11,1985-03-17
7343,18,1985-04-22,1985-04-28
63257,50,2001-10-01,2001-10-07
7270,22,2001-10-15,2001-10-21
1581187,38,2016-09-23,2016-09-29
1592131,26,2016-09-30,2016-10-06
1584732,36,2016-10-07,2016-10-13
1558014,40,2016-10-14,2016-10-20
1587055,29,2016-10-21,2016-10-27
1588665,11,2016-10-28,2016-11-03
1587055,14,2016-10-28,2016-11-03
1559702,13,2016-11-11,2016-11-17
1542701,15,2016-11-11,2016-11-17
1559702,5,2016-11-25,2016-12-01
1571054,29,2016-12-09,2016-12-15
1619839,29,2016-12-23,2016-12-29
1559702,3,2016-12-30,2017-01-05
1559702,2,2017-01-06,2017-01-12
1618390,33,2017-01-06,2017-01-12
1590267,27,2017-01-20,2017-01-26
1619839,48,2017-01-20,2017-01-26
1615388,35,2017-01-27,2017-02-02
1590267,45,2017-02-24,2017-03-02
1588665,26,2017-03-24,2017-03-30
1193638,26,2014-11-28,2014-12-04
1342407,32,2014-12-05,2014-12-11
1288533,30,2014-12-19,2014-12-25
1286049,4,2015-01-02,2015-01-08
1299139,38,2015-01-09,2015-01-15
1199079,17,2015-01-16,2015-01-22
1286049,10,2015-01-23,2015-01-29
1288533,12,2015-01-23,2015-01-29
1378916,23,2015-01-30,2015-02-05
1282018,47,2015-01-30,2015-02-05
1288533,15,2015-02-06,2015-02-12
1378916,30,2015-02-13,2015-02-19
1377618,42,2015-02-13,2015-02-19
1282018,45,2015-02-13,2015-02-19
1114445,50,2015-02-27,2015-03-05
893,11,1982-09-20,1982-09-26
7328,45,1982-09-20,1982-09-26
7328,41,1982-09-27,1982-10-03
9243,23,1982-10-04,1982-10-10
20865,16,1982-10-11,1982-10-17
853,42,1982-10-11,1982-10-17
9243,28,1982-10-18,1982-10-24
35582,30,1982-10-18,1982-10-24
20402,14,1982-10-25,1982-10-31
9243,23,1982-10-25,1982-10-31
17251,35,1982-10-25,1982-10-31
26755,17,1982-11-01,1982-11-07
15428,15,1982-11-08,1982-11-14
893,2,1982-11-29,1982-12-05
15428,23,1982-11-29,1982-12-05
7320,7,1982-12-06,1982-12-12
15428,38,1982-12-20,1982-12-26
157452,25,1982-12-27,1983-01-02
15804,17,1983-01-24,1983-01-30
15804,13,1983-01-31,1983-02-06
17251,23,1983-02-07,1983-02-13
922,2,1983-02-21,1983-02-27
941,4,1983-02-21,1983-02-27
157452,40,1983-02-21,1983-02-27
916,1,1983-03-21,1983-03-27
7329,42,1983-03-21,1983-03-27
941,6,1983-03-28,1983-04-03
7326,6,1983-04-04,1983-04-10
1288535,15,2015-09-04,2015-09-10
1469073,4,2015-09-11,2015-09-17
1443231,14,2015-09-11,2015-09-17
1443231,15,2015-09-18,2015-09-24
1288535,37,2015-10-23,2015-10-29
1298980,44,2015-11-06,2015-11-12
1471916,22,2015-11-13,2015-11-19
1298980,45,2015-11-13,2015-11-19
1455130,6,2015-11-27,2015-12-03
1496849,38,2015-12-04,2015-12-10
15807,48,1983-09-19,1983-09-25
1010,35,1983-11-07,1983-11-13
223963,21,1983-11-28,1983-12-04
1010,29,1983-12-19,1983-12-25
23019,44,1984-01-16,1984-01-22
1042,36,1984-02-20,1984-02-26
1074,13,1984-03-12,1984-03-18
1043,29,1984-03-26,1984-04-01
1083,33,1984-04-02,1984-04-08
1043,39,1984-04-02,1984-04-08
101576,43,1984-04-02,1984-04-08
1100,21,1984-05-21,1984-05-27
9222,25,1985-08-19,1985-08-25
158940,36,1985-08-19,1985-08-25
14164,11,1985-09-16,1985-09-22
37902,49,1985-09-30,1985-10-06
149169,50,1985-10-21,1985-10-27
14972,18,1981-11-02,1981-11-08
114911,37,1981-11-02,1981-11-08
6827,45,1989-01-16,1989-01-22
25997,16,1989-01-23,1989-01-29
1906,44,1989-02-13,1989-02-19
50205,50,1989-02-20,1989-02-26
28032,25,1989-02-27,1989-03-05
145762,42,1989-06-26,1989-07-02
99139,43,1989-07-17,1989-07-23
12679,25,1989-07-24,1989-07-30
2019,18,1989-08-21,1989-08-27
783839,48,2011-01-21,2011-01-27
793285,10,2011-02-18,2011-02-24
760642,17,2011-03-11,2011-03-17
1137766,8,2013-08-02,2013-08-08
1153823,40,2013-08-02,2013-08-08
1165731,5,2013-08-09,2013-08-15
1179058,4,2013-08-16,2013-08-22
1125750,36,2013-08-23,2013-08-29
1137766,25,2013-09-27,2013-10-03
1165731,27,2013-10-04,2013-10-10
1181415,34,2013-10-25,2013-10-31
1199860,32,2013-11-01,2013-11-07
1179491,30,2013-11-08,2013-11-14
1204853,35,2013-11-22,2013-11-28
1199860,40,2013-11-22,2013-11-28
1211741,46,2013-11-29,2013-12-05
1195114,2,2013-12-13,2013-12-19
1179491,40,2013-12-20,2013-12-26
7326,5,1983-04-11,1983-04-17
50198,40,1983-04-11,1983-04-17
940,8,1983-04-18,1983-04-24
13050,45,1983-04-18,1983-04-24
26024,19,1983-05-02,1983-05-08
7340,49,1983-05-16,1983-05-22
13063,13,1983-05-23,1983-05-29
7326,27,1983-05-23,1983-05-29
922,46,1983-06-06,1983-06-12
13063,17,1983-06-13,1983-06-19
7332,29,1983-07-25,1983-07-31
8322,47,1983-07-25,1983-07-31
976,14,1983-08-01,1983-08-07
976,15,1983-08-08,1983-08-14
966,1,1983-08-29,1983-09-04
1520,10,1986-12-15,1986-12-21
17539,24,1986-12-15,1986-12-21
9299,23,1987-01-12,1987-01-18
1552,6,1987-01-26,1987-02-01
1552,22,1987-02-23,1987-03-01
9289,47,1987-05-04,1987-05-10
1100,25,1984-06-11,1984-06-17
7324,8,1984-07-30,1984-08-05
7324,5,1984-08-20,1984-08-26
17514,31,1984-09-03,1984-09-09
17514,28,1984-10-01,1984-10-07
1750450,32,2018-04-20,2018-04-26
1738,4,1988-02-08,1988-02-14
17544,24,1988-02-22,1988-02-28
10530,41,1988-02-22,1988-02-28
17541,49,1988-03-28,1988-04-03
50183,4,1988-05-02,1988-05-08
24184,30,1988-05-02,1988-05-08
8713,41,1988-06-06,1988-06-12
43146,36,1989-10-02,1989-10-08
36702,44,1989-11-20,1989-11-26
1474938,37,2015-10-16,2015-10-22
1455130,4,2015-10-30,2015-11-05
1410749,32,2015-10-30,2015-11-05
1410749,37,2015-11-27,2015-12-03
1398781,50,2015-11-27,2015-12-03
1459064,28,2015-12-04,2015-12-10
1488900,23,2015-12-11,2015-12-17
1425391,38,2015-12-11,2015-12-17
1488900,22,2015-12-18,2015-12-24
1471916,32,2016-01-08,2016-01-14
1398004,49,2016-01-08,2016-01-14
1488900,28,2016-01-15,2016-01-21
1471916,34,2016-02-05,2016-02-11
1514786,41,2016-02-05,2016-02-11
1471916,37,2016-02-12,2016-02-18
1286046,50,2016-03-04,2016-03-10
1422229,31,2016-03-11,2016-03-17
1500562,14,2016-03-25,2016-03-31
1420414,18,2016-03-25,2016-03-31
1459231,4,2016-04-29,2016-05-05
1420414,40,2016-05-27,2016-06-02
1558008,27,2016-06-10,2016-06-16
17491,22,1979-04-02,1979-04-08
550,40,1979-04-02,1979-04-08
35231,41,1979-04-02,1979-04-08
15104,45,1979-04-02,1979-04-08
99695,46,1979-04-02,1979-04-08
580,13,1979-04-09,1979-04-15
503,20,1979-04-09,1979-04-15
17494,22,1979-04-09,1979-04-15
17491,26,1979-04-09,1979-04-15
35231,35,1979-04-09,1979-04-15
92118,37,1979-04-09,1979-04-15
501,21,1978-09-11,1978-09-17
14825,22,1978-09-11,1978-09-17
14822,25,1978-09-11,1978-09-17
14818,29,1978-09-11,1978-09-17
27520,33,1978-09-11,1978-09-17
14824,34,1978-09-11,1978-09-17
7229,35,1978-09-11,1978-09-17
26098,39,1978-09-11,1978-09-17
14815,40,1978-09-11,1978-09-17
534,42,1978-09-11,1978-09-17
26097,46,1978-09-11,1978-09-17
499,50,1978-09-11,1978-09-17
26096,7,1978-09-18,1978-09-24
14821,10,1978-09-18,1978-09-24
14825,22,1978-09-18,1978-09-24
27520,23,1978-09-18,1978-09-24
501,24,1978-09-18,1978-09-24
7229,28,1978-09-18,1978-09-24
14822,29,1978-09-18,1978-09-24
14818,35,1978-09-18,1978-09-24
26098,38,1978-09-18,1978-09-24
14824,39,1978-09-18,1978-09-24
14815,41,1978-09-18,1978-09-24
534,46,1978-09-18,1978-09-24
26097,47,1978-09-18,1978-09-24
14821,11,1978-09-25,1978-10-01
26096,15,1978-09-25,1978-10-01
27520,22,1978-09-25,1978-10-01
14818,23,1978-09-25,1978-10-01
14825,24,1978-09-25,1978-10-01
501,27,1978-09-25,1978-10-01
14822,32,1978-09-25,1978-10-01
7229,35,1978-09-25,1978-10-01
14824,41,1978-09-25,1978-10-01
26097,44,1978-09-25,1978-10-01
26098,45,1978-09-25,1978-10-01
534,47,1978-09-25,1978-10-01
539,48,1978-09-25,1978-10-01
14821,6,1978-10-02,1978-10-08
26096,10,1978-10-02,1978-10-08
534,11,1978-10-02,1978-10-08
27520,16,1978-10-02,1978-10-08
501,21,1978-10-02,1978-10-08
26097,23,1978-10-02,1978-10-08
14818,24,1978-10-02,1978-10-08
7229,30,1978-10-02,1978-10-08
14822,31,1978-10-02,1978-10-08
14825,33,1978-10-02,1978-10-08
539,40,1978-10-02,1978-10-08
14824,42,1978-10-02,1978-10-08
46593,46,1987-08-31,1987-09-06
15881,13,1987-09-07,1987-09-13
15881,19,1987-09-14,1987-09-20
8604,30,1987-09-21,1987-09-27
8604,23,1987-11-09,1987-11-15
23019,50,1984-01-23,1984-01-29
1193635,16,2014-04-25,2014-05-01
1254672,20,2014-05-09,2014-05-15
1248590,34,2014-06-06,2014-06-12
1282018,3,2014-06-13,2014-06-19
610914,33,2014-06-13,2014-06-19
1287454,38,2014-06-13,2014-06-19
1199079,9,2014-07-18,2014-07-24
1193635,47,2014-07-18,2014-07-24
1282018,3,2014-08-08,2014-08-14
1274171,13,2014-08-22,2014-08-28
1274171,16,2014-08-29,2014-09-04
50183,42,1988-07-25,1988-07-31
158699,36,1988-09-12,1988-09-18
9808,44,1988-10-03,1988-10-09
8609,22,1988-10-10,1988-10-16
17537,14,1988-10-24,1988-10-30
1843,8,1988-10-31,1988-11-06
1843,16,1988-11-28,1988-12-04
1906,36,1988-12-12,1988-12-18
1199079,20,2015-01-23,2015-01-29
1376614,47,2015-01-23,2015-01-29
1288533,14,2015-02-20,2015-02-26
1367509,39,2015-02-27,2015-03-05
1288533,15,2015-03-06,2015-03-12
1288533,11,2015-03-13,2015-03-19
1398004,12,2015-04-03,2015-04-09
1398004,17,2015-04-24,2015-04-30
1367509,45,2015-05-05,2015-05-07
1417273,49,2015-05-22,2015-05-28
1439932,15,2015-06-19,2015-06-25
1529642,40,2016-06-10,2016-06-16
1571055,14,2016-07-22,2016-07-28
1558014,25,2016-08-26,2016-09-01
1565584,35,2016-08-26,2016-09-01
2799,34,1994-07-25,1994-07-31
2874,28,1994-09-05,1994-09-11
22606,32,1994-10-10,1994-10-16
84096,33,1990-06-11,1990-06-17
88564,28,1990-07-09,1990-07-15
16801,37,1992-01-20,1992-01-26
16805,6,1992-02-24,1992-03-01
254722,50,1992-03-02,1992-03-08
97821,18,1992-03-30,1992-04-05
12655,44,1992-04-13,1992-04-19
53551,36,1992-04-20,1992-04-26
1335887,42,2014-09-19,2014-09-25
1199079,20,2014-10-03,2014-10-09
1299135,24,2014-10-31,2014-11-06
1299139,42,2014-12-12,2014-12-18
610914,24,2015-01-02,2015-01-08
1274171,49,2015-01-09,2015-01-15
2537,3,1992-11-16,1992-11-22
7402,21,1992-11-23,1992-11-29
2537,3,1992-12-21,1993-01-03
2573,6,1993-02-01,1993-02-07
2537,9,1993-02-01,1993-02-07
2580,23,1993-02-22,1993-02-28
1410749,7,2015-07-03,2015-07-09
1378916,18,2015-07-03,2015-07-09
1448962,34,2015-07-24,2015-07-30
1443231,3,2015-07-31,2015-08-06
1425391,5,2015-08-14,2015-08-20
1455130,2,2015-08-21,2015-08-27
1452181,3,2015-09-18,2015-09-24
787812,47,2012-03-09,2012-03-15
2732,6,1993-11-15,1993-11-21
2732,5,1993-12-20,1994-01-02
2732,8,1994-01-17,1994-01-23
6600,21,1994-02-21,1994-02-27
8737,15,1994-03-07,1994-03-13
3015,17,1995-03-06,1995-03-12
8566,20,1995-03-06,1995-03-12
789,1,1981-11-09,1981-11-15
14972,23,1981-11-09,1981-11-15
15413,8,1981-11-30,1981-12-06
25457,23,1981-12-14,1981-12-20
817,31,1981-12-14,1981-12-20
23011,26,1981-12-28,1982-01-03
25457,23,1982-02-01,1982-02-07
6914,13,1982-02-08,1982-02-14
25457,22,1982-02-15,1982-02-21
10930,31,1982-02-15,1982-02-21
817,1,1982-03-01,1982-03-07
15353,10,1982-03-08,1982-03-14
10930,32,1982-03-08,1982-03-14
11996,49,1982-03-08,1982-03-14
813,8,1982-03-15,1982-03-21
832,15,1982-03-15,1982-03-21
6914,15,1982-03-22,1982-03-28
13630,28,1982-03-22,1982-03-28
817,1,1982-03-29,1982-04-04
88563,19,1982-03-29,1982-04-04
54881,21,1982-04-19,1982-04-25
809,1,1982-04-26,1982-05-02
811,38,1982-05-03,1982-05-09
832,10,1982-05-10,1982-05-16
811,44,1982-05-10,1982-05-16
837,25,1982-05-17,1982-05-23
837,29,1982-05-24,1982-05-30
842,2,1982-05-31,1982-06-06
842,2,1982-06-07,1982-06-13
7323,43,1982-06-07,1982-06-13
853,7,1982-06-14,1982-06-20
849,8,1982-06-14,1982-06-20
837,37,1982-06-14,1982-06-20
15464,16,1982-06-21,1982-06-27
15453,47,1982-06-28,1982-07-04
857,3,1982-07-12,1982-07-18
15426,35,1982-07-12,1982-07-18
869,18,1982-07-19,1982-07-25
15339,42,1982-07-26,1982-08-01
12067,44,1982-07-26,1982-08-01
837,33,1982-08-02,1982-08-08
857,6,1982-08-23,1982-08-29
883,46,1982-08-23,1982-08-29
864,5,1982-08-30,1982-09-05
18744,11,1982-09-06,1982-09-12
833,42,1982-09-06,1982-09-12
7319,3,1982-09-13,1982-09-19
53551,40,1992-06-29,1992-07-05
1571054,16,2016-09-30,2016-10-06
1581187,47,2016-10-07,2016-10-13
1587265,49,2016-10-21,2016-10-27
1571054,19,2016-10-28,2016-11-03
1594877,46,2016-11-04,2016-11-10
1587055,23,2016-11-11,2016-11-17
1548873,35,2016-12-16,2016-12-22
1559702,3,2016-12-23,2016-12-29
1617271,27,2016-12-23,2016-12-29
1459231,45,2016-12-23,2016-12-29
1618390,24,2016-12-30,2017-01-05
1615388,30,2017-01-13,2017-01-19
1542701,29,2017-01-27,2017-02-02
1615387,43,2017-01-27,2017-02-02
1559702,18,2017-02-17,2017-02-23
10928,40,1993-04-12,1993-04-18
2573,45,1993-05-24,1993-05-30
70441,29,1993-06-21,1993-06-27
24495,46,1993-07-26,1993-08-01
1680039,46,2017-07-28,2017-08-03
1659915,44,2017-08-11,2017-08-17
1680039,46,2017-09-08,2017-09-14
1688674,8,2017-09-15,2017-09-21
1689125,47,2017-09-29,2017-10-05
1692562,26,2017-10-13,2017-10-19
1699550,1,2017-10-20,2017-10-26
1692827,3,2017-10-20,2017-10-26
1688674,17,2017-10-27,2017-11-02
1692827,6,2017-11-03,2017-11-09
1692562,26,2017-11-03,2017-11-09
1701336,25,2017-11-10,2017-11-16
1696657,43,2017-11-10,2017-11-16
1658764,32,2017-11-17,2017-11-23
1696575,40,2017-11-17,2017-11-23
1703041,36,2017-11-24,2017-11-30
1710232,43,2017-11-24,2017-11-30
1699550,2,2017-12-08,2017-12-14
1708001,11,2017-12-08,2017-12-14
1692827,30,2017-12-08,2017-12-14
1716971,31,2017-12-08,2017-12-14
15710,24,1994-03-14,1994-03-20
8737,19,1994-04-11,1994-04-17
8737,23,1994-04-18,1994-04-24
42319,49,1994-06-06,1994-06-12
2799,6,1994-06-20,1994-06-26
1750921,6,2018-04-27,2018-05-03
1753834,11,2018-04-27,2018-05-03
1756553,1,2018-05-04,2018-05-10
1756128,3,2018-05-04,2018-05-10
1750921,31,2018-06-01,2018-06-07
1766010,6,2018-06-15,2018-06-21
1761076,38,2018-06-15,2018-06-21
1766185,49,2018-06-15,2018-06-21
1766010,5,2018-07-06,2018-07-12
1774910,9,2018-07-06,2018-07-12
1776798,33,2018-07-13,2018-07-19
692,44,1981-03-16,1981-03-22
8667,20,1981-03-23,1981-03-29
